order_id,date,customer_id,customer_name,city,product_category,bottles_sold,order_amount_sek
INV_000280,2023-03-18,STORE_6909,Göteborg Vinkällaren,Lund,Beer,19,4349.61
INV_000281,2023-03-03,STORE_9786,Malmö Spritbutiken,Stockholm,Spirits,5,900.55
INV_000282,2023-03-27,STORE_1013,Malmö Spritbutiken,Malmö,Beer,35,10187.8
INV_000283,2023-03-05,STORE_6864,Göteborg Vinkällaren,Stockholm,Red Wine,27,7977.79
INV_000284,2023-02-08,STORE_3696,Malmö Spritbutiken,Göteborg,Whiskey,27,9087.36
INV_000285,2023-01-18,STORE_6521,Göteborg Vinkällaren,Malmö,Whiskey,45,14522.66
INV_000286,2023-02-17,STORE_6421,Göteborg Vinkällaren,Uppsala,Champagne,40,8955.93
INV_000287,2023-01-17,STORE_5103,Göteborg Vinkällaren,Göteborg,Red Wine,4,1250.88
INV_000288,2023-02-25,STORE_9198,Malmö Spritbutiken,Göteborg,Spirits,42,9668.39
INV_000289,2023-01-21,STORE_9809,Malmö Spritbutiken,Lund,Whiskey,32,5022.06
INV_000290,2023-02-05,STORE_1607,Malmö Spritbutiken,Göteborg,Champagne,45,16303.72
INV_000291,2023-03-30,STORE_6863,Göteborg Vinkällaren,Göteborg,Red Wine,13,2961.5
INV_000292,2023-01-28,STORE_6302,Malmö Spritbutiken,Stockholm,Champagne,29,6670.76
INV_000293,2023-02-02,STORE_2318,Göteborg Vinkällaren,Malmö,Beer,50,23491.25
INV_000294,2023-02-03,STORE_7782,Malmö Spritbutiken,Göteborg,White Wine,3,1260.71
INV_000295,2023-01-31,STORE_1457,Göteborg Vinkällaren,Göteborg,Beer,27,11837.42
INV_000296,2023-01-28,STORE_3097,Malmö Spritbutiken,Göteborg,White Wine,31,7653.2
INV_000297,2023-03-10,STORE_5218,Göteborg Vinkällaren,Göteborg,White Wine,16,2924.17
INV_000298,2023-03-06,STORE_1103,Malmö Spritbutiken,Göteborg,Champagne,5,1348.88
INV_000299,2023-03-24,STORE_9336,Malmö Spritbutiken,Stockholm,Champagne,28,13447.74
INV_000300,2023-01-17,STORE_7014,Malmö Spritbutiken,Uppsala,Beer,44,18613.39
INV_000301,2023-01-11,STORE_2777,Stockholm Systembolaget,Göteborg,Beer,34,9684.66
INV_000302,2023-02-03,STORE_1594,Göteborg Vinkällaren,Göteborg,White Wine,2,394.99
INV_000303,2023-02-06,STORE_8848,Malmö Spritbutiken,Uppsala,Champagne,19,3472.97
INV_000304,2023-02-28,STORE_2305,Malmö Spritbutiken,Göteborg,Beer,24,10757.18
INV_000305,2023-01-08,STORE_9788,Malmö Spritbutiken,Göteborg,Champagne,32,8391.16
INV_000306,2023-03-01,STORE_6492,Göteborg Vinkällaren,Malmö,Whiskey,48,9874.7
INV_000307,2023-02-28,STORE_1725,Göteborg Vinkällaren,Malmö,Red Wine,25,7282.41
INV_000308,2023-02-28,STORE_4553,Malmö Spritbutiken,Malmö,Champagne,30,9224.98
INV_000309,2023-01-09,STORE_3834,Göteborg Vinkällaren,Stockholm,White Wine,15,5651.26
INV_000310,2023-03-04,STORE_5870,Malmö Spritbutiken,Malmö,Red Wine,25,1407.75
INV_000311,2023-01-27,STORE_1286,Göteborg Vinkällaren,Stockholm,Whiskey,41,2513.93
INV_000312,2023-03-30,STORE_2894,Göteborg Vinkällaren,Uppsala,Whiskey,30,5507.35
INV_000313,2023-01-01,STORE_5332,Malmö Spritbutiken,Göteborg,White Wine,17,1566.9
INV_000314,2023-02-09,STORE_4709,Stockholm Systembolaget,Malmö,Beer,11,831.33
INV_000315,2023-01-16,STORE_1770,Göteborg Vinkällaren,Stockholm,Spirits,20,7410.92
INV_000316,2023-01-08,STORE_7520,Göteborg Vinkällaren,Uppsala,Whiskey,45,20430.25
INV_000317,2023-02-11,STORE_2482,Stockholm Systembolaget,Göteborg,Spirits,4,845.15
INV_000318,2023-01-07,STORE_1281,Göteborg Vinkällaren,Lund,Spirits,11,2065.39
INV_000319,2023-01-03,STORE_4834,Göteborg Vinkällaren,Malmö,Spirits,14,5478.01
INV_000320,2023-01-27,STORE_1389,Göteborg Vinkällaren,Uppsala,Red Wine,6,1227.7
INV_000321,2023-03-31,STORE_9501,Malmö Spritbutiken,Malmö,White Wine,23,4668.88
INV_000322,2023-03-07,STORE_8400,Göteborg Vinkällaren,Göteborg,Beer,23,5898.45
INV_000323,2023-01-04,STORE_8390,Malmö Spritbutiken,Uppsala,White Wine,4,1746.36
INV_000324,2023-02-06,STORE_9069,Stockholm Systembolaget,Stockholm,White Wine,49,21833.04
INV_000325,2023-01-21,STORE_7464,Stockholm Systembolaget,Malmö,Red Wine,5,1558.72
INV_000326,2023-02-04,STORE_3373,Göteborg Vinkällaren,Göteborg,Champagne,1,123.7
INV_000327,2023-02-12,STORE_5866,Stockholm Systembolaget,Stockholm,Champagne,48,21675.22
INV_000328,2023-01-01,STORE_6409,Malmö Spritbutiken,Göteborg,Whiskey,27,9826.48
INV_000329,2023-02-18,STORE_7123,Malmö Spritbutiken,Uppsala,White Wine,48,17166.23
INV_000330,2023-03-02,STORE_1994,Göteborg Vinkällaren,Lund,Spirits,2,481.95
INV_000331,2023-01-11,STORE_4424,Malmö Spritbutiken,Uppsala,Whiskey,37,8803.77
INV_000332,2023-01-03,STORE_2762,Malmö Spritbutiken,Uppsala,Champagne,15,3579.07
INV_000333,2023-03-03,STORE_9750,Stockholm Systembolaget,Göteborg,Red Wine,37,16311.75
INV_000334,2023-02-25,STORE_4587,Malmö Spritbutiken,Uppsala,Champagne,49,22597.72
INV_000335,2023-01-01,STORE_2607,Stockholm Systembolaget,Stockholm,Spirits,12,3759.64
INV_000336,2023-01-17,STORE_9250,Malmö Spritbutiken,Göteborg,Whiskey,23,3125.44
INV_000337,2023-03-02,STORE_1693,Malmö Spritbutiken,Lund,Champagne,7,2475.74
INV_000338,2023-03-26,STORE_3078,Stockholm Systembolaget,Stockholm,Beer,31,5600.09
INV_000339,2023-03-06,STORE_7816,Stockholm Systembolaget,Uppsala,Red Wine,33,7526.01
INV_000340,2023-01-27,STORE_9369,Stockholm Systembolaget,Lund,Beer,17,7165.08
INV_000341,2023-01-13,STORE_2890,Göteborg Vinkällaren,Lund,White Wine,11,1505.54
INV_000342,2023-01-15,STORE_1823,Stockholm Systembolaget,Stockholm,Champagne,15,2659.35
INV_000343,2023-02-27,STORE_1591,Göteborg Vinkällaren,Stockholm,Red Wine,45,2683.64
INV_000344,2023-01-04,STORE_7495,Göteborg Vinkällaren,Lund,Spirits,5,753.42
INV_000345,2023-01-20,STORE_2302,Stockholm Systembolaget,Lund,Champagne,14,2006.91
INV_000346,2023-01-26,STORE_9147,Stockholm Systembolaget,Lund,White Wine,36,15143.59
INV_000347,2023-02-24,STORE_4279,Malmö Spritbutiken,Lund,Champagne,21,2642.39
INV_000348,2023-02-19,STORE_4428,Malmö Spritbutiken,Göteborg,Spirits,26,7555.7
INV_000349,2023-01-31,STORE_9183,Malmö Spritbutiken,Lund,Champagne,2,846.72
INV_000350,2023-03-24,STORE_8623,Malmö Spritbutiken,Malmö,White Wine,49,23050.06
INV_000351,2023-01-05,STORE_8302,Stockholm Systembolaget,Stockholm,Spirits,7,396.45
INV_000352,2023-02-10,STORE_5677,Göteborg Vinkällaren,Göteborg,White Wine,32,8642.46
INV_000353,2023-03-16,STORE_8641,Göteborg Vinkällaren,Göteborg,Whiskey,46,21102.53
INV_000354,2023-01-08,STORE_8534,Stockholm Systembolaget,Stockholm,Spirits,49,3631.15
INV_000355,2023-03-21,STORE_5884,Stockholm Systembolaget,Uppsala,Spirits,44,5744.18
INV_000356,2023-03-04,STORE_3370,Malmö Spritbutiken,Malmö,Red Wine,27,11780.91
INV_000357,2023-01-05,STORE_9237,Göteborg Vinkällaren,Stockholm,Champagne,2,153.75
INV_000358,2023-02-14,STORE_2081,Malmö Spritbutiken,Uppsala,Red Wine,35,13683.02
INV_000359,2023-03-01,STORE_6098,Göteborg Vinkällaren,Malmö,Champagne,49,11516.9
INV_000360,2023-01-26,STORE_6168,Stockholm Systembolaget,Uppsala,White Wine,50,20561.17
INV_000361,2023-02-23,STORE_2391,Stockholm Systembolaget,Lund,Spirits,37,1869.63
INV_000362,2023-03-03,STORE_7074,Stockholm Systembolaget,Lund,White Wine,14,2600.29
INV_000363,2023-02-20,STORE_1859,Göteborg Vinkällaren,Göteborg,Champagne,22,10835.46
INV_000364,2023-01-09,STORE_2283,Göteborg Vinkällaren,Malmö,Red Wine,32,4438.64
INV_000365,2023-01-04,STORE_4305,Göteborg Vinkällaren,Göteborg,White Wine,24,10811.91
INV_000366,2023-03-05,STORE_9389,Stockholm Systembolaget,Malmö,Spirits,24,2960.0
INV_000367,2023-01-14,STORE_7002,Stockholm Systembolaget,Malmö,White Wine,26,7865.02
INV_000368,2023-01-07,STORE_5662,Stockholm Systembolaget,Lund,Beer,24,10418.32
INV_000369,2023-03-20,STORE_2961,Stockholm Systembolaget,Malmö,Red Wine,6,2410.39
INV_000370,2023-03-01,STORE_1052,Malmö Spritbutiken,Malmö,Whiskey,42,3374.58
INV_000371,2023-01-31,STORE_1435,Göteborg Vinkällaren,Uppsala,Beer,8,2452.56
INV_000372,2023-03-29,STORE_5385,Malmö Spritbutiken,Uppsala,Spirits,44,7839.62
INV_000373,2023-02-13,STORE_3293,Malmö Spritbutiken,Göteborg,Whiskey,39,15187.54
INV_000374,2023-03-12,STORE_3253,Stockholm Systembolaget,Lund,Red Wine,44,16952.79
INV_000375,2023-01-22,STORE_9838,Stockholm Systembolaget,Uppsala,Champagne,21,4499.98
INV_000376,2023-01-18,STORE_5243,Stockholm Systembolaget,Uppsala,Beer,30,14485.53
INV_000377,2023-02-21,STORE_1678,Malmö Spritbutiken,Lund,Whiskey,3,332.46
INV_000378,2023-02-08,STORE_6420,Göteborg Vinkällaren,Göteborg,Spirits,35,8945.14
INV_000379,2023-01-08,STORE_7486,Malmö Spritbutiken,Stockholm,Spirits,8,2258.79
INV_000380,2023-03-09,STORE_7779,Göteborg Vinkällaren,Malmö,Red Wine,9,3606.35
INV_000381,2023-01-24,STORE_8044,Stockholm Systembolaget,Uppsala,Spirits,31,6406.47
INV_000382,2023-03-31,STORE_8373,Malmö Spritbutiken,Lund,Champagne,25,6605.56
INV_000383,2023-02-27,STORE_1674,Stockholm Systembolaget,Göteborg,Red Wine,25,12280.66
INV_000384,2023-01-19,STORE_3811,Malmö Spritbutiken,Uppsala,Beer,46,14616.73
INV_000385,2023-03-04,STORE_7077,Stockholm Systembolaget,Lund,White Wine,24,11219.48
INV_000386,2023-02-11,STORE_6810,Stockholm Systembolaget,Stockholm,Red Wine,16,1806.62
INV_000387,2023-02-25,STORE_5893,Stockholm Systembolaget,Lund,Red Wine,43,18523.31
INV_000388,2023-02-13,STORE_7782,Malmö Spritbutiken,Stockholm,Spirits,27,3268.85
INV_000389,2023-03-01,STORE_6901,Malmö Spritbutiken,Uppsala,Red Wine,5,424.0
INV_000390,2023-01-05,STORE_7748,Göteborg Vinkällaren,Malmö,Beer,3,1097.22
INV_000391,2023-02-10,STORE_5567,Malmö Spritbutiken,Lund,Beer,24,5606.79
INV_000392,2023-03-02,STORE_3807,Stockholm Systembolaget,Stockholm,White Wine,50,18260.7
INV_000393,2023-01-05,STORE_2615,Göteborg Vinkällaren,Uppsala,Whiskey,38,17615.18
INV_000394,2023-01-24,STORE_2003,Stockholm Systembolaget,Stockholm,Whiskey,24,7768.35
INV_000395,2023-02-24,STORE_3676,Göteborg Vinkällaren,Lund,Red Wine,30,12517.87
INV_000396,2023-02-03,STORE_6700,Göteborg Vinkällaren,Uppsala,Champagne,8,1425.83
INV_000397,2023-01-22,STORE_6433,Göteborg Vinkällaren,Göteborg,Whiskey,32,12686.43
INV_000398,2023-03-08,STORE_6456,Stockholm Systembolaget,Malmö,Spirits,50,15489.68
INV_000399,2023-01-03,STORE_6354,Göteborg Vinkällaren,Uppsala,Red Wine,45,17782.95
INV_000400,2023-03-29,STORE_4594,Malmö Spritbutiken,Stockholm,Spirits,35,17033.35
INV_000401,2023-01-26,STORE_9054,Malmö Spritbutiken,Malmö,Whiskey,49,10083.17
INV_000402,2023-03-13,STORE_2879,Göteborg Vinkällaren,Lund,Whiskey,20,3551.13
INV_000403,2023-03-20,STORE_8139,Malmö Spritbutiken,Göteborg,White Wine,20,2866.41
INV_000404,2023-01-15,STORE_8076,Stockholm Systembolaget,Lund,Spirits,19,5933.57
INV_000405,2023-03-05,STORE_3618,Malmö Spritbutiken,Lund,Beer,28,10376.42
INV_000406,2023-03-15,STORE_8314,Malmö Spritbutiken,Lund,Red Wine,1,421.62
INV_000407,2023-03-28,STORE_9631,Göteborg Vinkällaren,Stockholm,Red Wine,16,4450.27
INV_000408,2023-02-24,STORE_8758,Stockholm Systembolaget,Göteborg,Spirits,36,8548.36
INV_000409,2023-03-01,STORE_2503,Stockholm Systembolaget,Malmö,Whiskey,1,454.36
INV_000410,2023-02-06,STORE_2253,Malmö Spritbutiken,Malmö,White Wine,19,3110.82
INV_000411,2023-01-19,STORE_7235,Göteborg Vinkällaren,Malmö,Whiskey,27,1519.46
INV_000412,2023-02-15,STORE_1522,Stockholm Systembolaget,Malmö,Whiskey,29,3947.13
INV_000413,2023-01-13,STORE_5367,Malmö Spritbutiken,Uppsala,Whiskey,5,1558.98
INV_000414,2023-01-02,STORE_9294,Stockholm Systembolaget,Lund,Red Wine,31,2856.49
INV_000415,2023-02-08,STORE_1386,Stockholm Systembolaget,Uppsala,Beer,45,11816.05
INV_000416,2023-02-06,STORE_5821,Stockholm Systembolaget,Malmö,Whiskey,8,1503.32
INV_000417,2023-02-23,STORE_9827,Malmö Spritbutiken,Göteborg,White Wine,23,7474.64
INV_000418,2023-03-08,STORE_2908,Stockholm Systembolaget,Stockholm,Champagne,23,5307.98
INV_000419,2023-01-14,STORE_8839,Göteborg Vinkällaren,Malmö,Champagne,30,7290.91
INV_000420,2023-03-25,STORE_9214,Malmö Spritbutiken,Göteborg,Beer,13,5064.53
INV_000421,2023-03-23,STORE_3019,Göteborg Vinkällaren,Lund,Red Wine,26,7107.17
INV_000422,2023-02-20,STORE_7882,Göteborg Vinkällaren,Uppsala,Red Wine,14,2378.71
INV_000423,2023-03-04,STORE_1650,Malmö Spritbutiken,Göteborg,Beer,35,15270.44
INV_000424,2023-01-12,STORE_8341,Malmö Spritbutiken,Stockholm,Beer,5,1418.04
INV_000425,2023-01-15,STORE_3992,Stockholm Systembolaget,Stockholm,Whiskey,1,82.05
INV_000426,2023-03-07,STORE_4248,Malmö Spritbutiken,Stockholm,Whiskey,4,862.1
INV_000427,2023-03-08,STORE_4436,Göteborg Vinkällaren,Uppsala,Spirits,47,4015.99
INV_000428,2023-01-31,STORE_2629,Stockholm Systembolaget,Lund,Champagne,4,418.32
INV_000429,2023-03-15,STORE_9088,Stockholm Systembolaget,Stockholm,White Wine,37,18070.58
INV_000430,2023-04-01,STORE_3630,Göteborg Vinkällaren,Göteborg,Whiskey,44,6287.04
INV_000431,2023-01-27,STORE_6175,Göteborg Vinkällaren,Lund,Red Wine,16,7610.77
INV_000432,2023-01-30,STORE_6997,Malmö Spritbutiken,Uppsala,White Wine,21,5130.91
INV_000433,2023-03-29,STORE_3223,Stockholm Systembolaget,Malmö,Spirits,33,5555.12
INV_000434,2023-02-02,STORE_2335,Malmö Spritbutiken,Lund,Red Wine,19,5372.9
INV_000435,2023-02-01,STORE_3575,Göteborg Vinkällaren,Lund,Whiskey,29,4306.57
INV_000436,2023-03-07,STORE_3374,Malmö Spritbutiken,Uppsala,Red Wine,15,1457.16
INV_000437,2023-02-21,STORE_1165,Göteborg Vinkällaren,Stockholm,Beer,12,1391.67
INV_000438,2023-01-17,STORE_8231,Malmö Spritbutiken,Göteborg,White Wine,19,7433.94
INV_000439,2023-03-18,STORE_6588,Malmö Spritbutiken,Lund,White Wine,34,13422.77
INV_000440,2023-01-17,STORE_5332,Göteborg Vinkällaren,Lund,Red Wine,37,2013.98
INV_000441,2023-03-26,STORE_2182,Stockholm Systembolaget,Lund,Whiskey,5,1273.9
INV_000442,2023-01-04,STORE_3686,Stockholm Systembolaget,Malmö,Red Wine,24,8951.86
INV_000443,2023-02-10,STORE_7087,Malmö Spritbutiken,Lund,White Wine,32,12458.86
INV_000444,2023-03-20,STORE_9619,Stockholm Systembolaget,Uppsala,Beer,40,14136.63
INV_000445,2023-01-20,STORE_3968,Malmö Spritbutiken,Uppsala,White Wine,22,3932.79
INV_000446,2023-01-15,STORE_5945,Stockholm Systembolaget,Göteborg,Red Wine,24,7138.45
INV_000447,2023-01-30,STORE_6443,Stockholm Systembolaget,Uppsala,Spirits,9,3121.31
INV_000448,2023-02-14,STORE_3446,Göteborg Vinkällaren,Uppsala,White Wine,7,2384.22
INV_000449,2023-01-08,STORE_8271,Malmö Spritbutiken,Uppsala,White Wine,6,1618.94
INV_000450,2023-01-04,STORE_4151,Stockholm Systembolaget,Malmö,Whiskey,33,3574.9
INV_000451,2023-01-21,STORE_6088,Stockholm Systembolaget,Malmö,White Wine,24,4941.53
INV_000452,2023-02-19,STORE_8389,Göteborg Vinkällaren,Lund,Spirits,2,982.76
INV_000453,2023-01-14,STORE_8102,Göteborg Vinkällaren,Stockholm,Champagne,18,5545.32
INV_000454,2023-01-17,STORE_1303,Stockholm Systembolaget,Uppsala,Red Wine,32,3695.72
INV_000455,2023-03-25,STORE_4664,Malmö Spritbutiken,Malmö,Champagne,11,3418.46
INV_000456,2023-03-24,STORE_2294,Stockholm Systembolaget,Göteborg,Spirits,30,1677.6
INV_000457,2023-03-12,STORE_3825,Stockholm Systembolaget,Stockholm,Beer,36,4811.23
INV_000458,2023-02-27,STORE_1026,Stockholm Systembolaget,Lund,Spirits,50,20270.11
INV_000459,2023-01-31,STORE_5556,Göteborg Vinkällaren,Stockholm,Red Wine,14,6927.89
INV_000460,2023-03-08,STORE_4932,Göteborg Vinkällaren,Göteborg,Red Wine,2,544.67
INV_000461,2023-03-12,STORE_1862,Göteborg Vinkällaren,Göteborg,Champagne,29,2128.36
INV_000462,2023-03-10,STORE_2438,Stockholm Systembolaget,Lund,Beer,37,7297.25
INV_000463,2023-03-22,STORE_7967,Malmö Spritbutiken,Göteborg,White Wine,12,3148.66
INV_000464,2023-01-14,STORE_5339,Stockholm Systembolaget,Uppsala,White Wine,11,1686.62
INV_000465,2023-01-21,STORE_1789,Malmö Spritbutiken,Stockholm,White Wine,28,4340.61
INV_000466,2023-02-01,STORE_7341,Göteborg Vinkällaren,Lund,White Wine,42,4444.8
INV_000467,2023-03-16,STORE_1381,Göteborg Vinkällaren,Malmö,White Wine,9,2208.06
INV_000468,2023-02-22,STORE_7392,Malmö Spritbutiken,Göteborg,Whiskey,46,12616.28
INV_000469,2023-02-28,STORE_8112,Stockholm Systembolaget,Malmö,White Wine,45,6846.29
INV_000470,2023-01-08,STORE_7225,Göteborg Vinkällaren,Göteborg,White Wine,45,17400.87
INV_000471,2023-02-15,STORE_6459,Malmö Spritbutiken,Lund,Red Wine,45,13898.46
INV_000472,2023-03-21,STORE_9705,Malmö Spritbutiken,Göteborg,Beer,47,20282.01
INV_000473,2023-03-17,STORE_9526,Malmö Spritbutiken,Lund,Whiskey,31,13737.08
INV_000474,2023-03-05,STORE_9725,Stockholm Systembolaget,Göteborg,Whiskey,38,11578.01
INV_000475,2023-03-15,STORE_1562,Malmö Spritbutiken,Uppsala,White Wine,47,20765.59
INV_000476,2023-02-19,STORE_9747,Malmö Spritbutiken,Uppsala,Spirits,39,5499.47
INV_000477,2023-01-12,STORE_2018,Malmö Spritbutiken,Stockholm,Spirits,6,2690.74
INV_000478,2023-01-03,STORE_9229,Stockholm Systembolaget,Uppsala,Beer,7,2212.2
INV_000479,2023-02-12,STORE_5535,Malmö Spritbutiken,Stockholm,Beer,11,777.78
INV_000480,2023-01-30,STORE_5758,Stockholm Systembolaget,Lund,White Wine,20,9252.19
INV_000481,2023-02-20,STORE_5006,Malmö Spritbutiken,Lund,Spirits,45,7260.37
INV_000482,2023-02-16,STORE_2864,Malmö Spritbutiken,Malmö,Beer,21,7525.06
INV_000483,2023-01-26,STORE_7181,Malmö Spritbutiken,Stockholm,Spirits,3,975.26
INV_000484,2023-03-21,STORE_2061,Göteborg Vinkällaren,Malmö,Red Wine,3,310.08
INV_000485,2023-01-22,STORE_8338,Stockholm Systembolaget,Stockholm,Champagne,16,4676.94
INV_000486,2023-03-07,STORE_3432,Malmö Spritbutiken,Göteborg,Beer,26,6892.6
INV_000487,2023-02-09,STORE_7523,Göteborg Vinkällaren,Malmö,Champagne,3,1212.27
INV_000488,2023-01-10,STORE_8974,Stockholm Systembolaget,Stockholm,Whiskey,17,6615.96
INV_000489,2023-02-07,STORE_3749,Göteborg Vinkällaren,Göteborg,White Wine,9,1258.04
INV_000490,2023-02-07,STORE_6445,Stockholm Systembolaget,Göteborg,Whiskey,13,5098.23
INV_000491,2023-03-20,STORE_8953,Malmö Spritbutiken,Göteborg,Spirits,4,1464.37
INV_000492,2023-03-14,STORE_7688,Stockholm Systembolaget,Uppsala,Spirits,4,1957.35
INV_000493,2023-01-05,STORE_9432,Stockholm Systembolaget,Malmö,Whiskey,12,2569.45
INV_000494,2023-03-31,STORE_4376,Stockholm Systembolaget,Uppsala,Whiskey,19,4499.5
INV_000495,2023-03-12,STORE_5857,Malmö Spritbutiken,Göteborg,Beer,3,312.94
INV_000496,2023-01-28,STORE_4196,Malmö Spritbutiken,Stockholm,White Wine,27,4462.86
INV_000497,2023-01-13,STORE_5798,Malmö Spritbutiken,Lund,Whiskey,46,3233.45
INV_000498,2023-02-02,STORE_8053,Malmö Spritbutiken,Lund,Beer,7,3325.62
INV_000499,2023-03-19,STORE_5280,Malmö Spritbutiken,Stockholm,White Wine,26,1360.18
INV_000500,2023-02-10,STORE_4244,Stockholm Systembolaget,Stockholm,Red Wine,26,7533.51
INV_000501,2023-02-12,STORE_9418,Göteborg Vinkällaren,Stockholm,Beer,23,7138.52
INV_000502,2023-03-13,STORE_4613,Göteborg Vinkällaren,Stockholm,Whiskey,46,2785.31
INV_000503,2023-01-11,STORE_1015,Stockholm Systembolaget,Malmö,Champagne,25,8904.56
INV_000504,2023-02-11,STORE_9859,Malmö Spritbutiken,Göteborg,Whiskey,42,19468.09
INV_000505,2023-02-11,STORE_7840,Göteborg Vinkällaren,Uppsala,Spirits,32,5421.97
INV_000506,2023-01-27,STORE_2748,Stockholm Systembolaget,Lund,Beer,20,3437.36
INV_000507,2023-02-09,STORE_5849,Stockholm Systembolaget,Lund,Champagne,20,2199.29
INV_000508,2023-01-25,STORE_6075,Göteborg Vinkällaren,Malmö,Whiskey,40,13555.33
INV_000509,2023-01-22,STORE_1140,Stockholm Systembolaget,Uppsala,Whiskey,50,20677.55
INV_000510,2023-02-05,STORE_9763,Stockholm Systembolaget,Lund,White Wine,10,3198.44
INV_000511,2023-03-01,STORE_1270,Malmö Spritbutiken,Lund,Spirits,28,6636.2
INV_000512,2023-03-04,STORE_8997,Göteborg Vinkällaren,Lund,Spirits,25,8026.43
INV_000513,2023-01-21,STORE_1166,Malmö Spritbutiken,Malmö,Red Wine,5,717.96
INV_000514,2023-01-07,STORE_4295,Malmö Spritbutiken,Stockholm,Whiskey,21,9988.61
INV_000515,2023-03-29,STORE_1286,Malmö Spritbutiken,Malmö,Champagne,48,19619.85
INV_000516,2023-01-12,STORE_1010,Stockholm Systembolaget,Göteborg,Champagne,10,891.23
INV_000517,2023-01-04,STORE_5878,Göteborg Vinkällaren,Stockholm,Champagne,12,1198.01
INV_000518,2023-03-30,STORE_6592,Stockholm Systembolaget,Göteborg,Champagne,46,5612.43
INV_000519,2023-02-24,STORE_3786,Stockholm Systembolaget,Uppsala,Whiskey,2,869.39
INV_000520,2023-01-10,STORE_9918,Malmö Spritbutiken,Lund,Spirits,30,14037.38
INV_000521,2023-03-13,STORE_5669,Göteborg Vinkällaren,Uppsala,Whiskey,47,8424.47
INV_000522,2023-02-04,STORE_9333,Göteborg Vinkällaren,Stockholm,White Wine,7,1425.67
INV_000523,2023-02-17,STORE_9734,Malmö Spritbutiken,Stockholm,Whiskey,16,6565.13
INV_000524,2023-03-05,STORE_3215,Stockholm Systembolaget,Stockholm,White Wine,18,5938.99
INV_000525,2023-02-07,STORE_3084,Göteborg Vinkällaren,Stockholm,Beer,20,4770.03
INV_000526,2023-03-25,STORE_3696,Malmö Spritbutiken,Göteborg,Red Wine,47,20439.66
INV_000527,2023-02-07,STORE_4113,Malmö Spritbutiken,Göteborg,Beer,1,263.09
INV_000528,2023-01-23,STORE_5729,Malmö Spritbutiken,Uppsala,Spirits,7,1119.83
INV_000529,2023-01-29,STORE_1970,Göteborg Vinkällaren,Stockholm,White Wine,9,2154.95
INV_000530,2023-03-22,STORE_5922,Malmö Spritbutiken,Malmö,Spirits,25,11900.86
INV_000531,2023-02-23,STORE_5258,Stockholm Systembolaget,Lund,Whiskey,3,934.03
INV_000532,2023-01-25,STORE_2984,Malmö Spritbutiken,Göteborg,Red Wine,13,1174.72
INV_000533,2023-03-25,STORE_6366,Göteborg Vinkällaren,Lund,White Wine,34,14757.92
INV_000534,2023-03-30,STORE_2581,Göteborg Vinkällaren,Stockholm,Whiskey,9,2545.47
INV_000535,2023-01-25,STORE_6796,Stockholm Systembolaget,Lund,Whiskey,1,240.19
INV_000536,2023-01-28,STORE_3010,Malmö Spritbutiken,Göteborg,Spirits,26,11991.61
INV_000537,2023-01-08,STORE_1240,Göteborg Vinkällaren,Stockholm,Whiskey,41,14531.82
INV_000538,2023-03-04,STORE_4853,Stockholm Systembolaget,Göteborg,Red Wine,39,14536.31
INV_000539,2023-01-08,STORE_4627,Göteborg Vinkällaren,Göteborg,Spirits,4,462.92
INV_000540,2023-02-06,STORE_1001,Stockholm Systembolaget,Stockholm,Spirits,42,15745.21
INV_000541,2023-03-20,STORE_7981,Stockholm Systembolaget,Stockholm,Beer,32,15523.67
INV_000542,2023-01-22,STORE_5568,Göteborg Vinkällaren,Göteborg,Beer,44,9654.69
INV_000543,2023-03-31,STORE_8862,Stockholm Systembolaget,Malmö,Champagne,31,3231.18
INV_000544,2023-03-31,STORE_2125,Göteborg Vinkällaren,Uppsala,Beer,28,9007.11
INV_000545,2023-01-26,STORE_9482,Stockholm Systembolaget,Malmö,Champagne,50,13839.76
INV_000546,2023-03-02,STORE_9505,Stockholm Systembolaget,Lund,Beer,33,3516.89
INV_000547,2023-03-30,STORE_2553,Stockholm Systembolaget,Malmö,Spirits,31,4830.95
INV_000548,2023-01-21,STORE_4984,Malmö Spritbutiken,Lund,White Wine,17,7894.51
INV_000549,2023-03-10,STORE_3633,Göteborg Vinkällaren,Uppsala,Beer,49,4859.23
INV_000550,2023-01-09,STORE_1003,Göteborg Vinkällaren,Uppsala,Champagne,24,2299.36
INV_000551,2023-03-11,STORE_4403,Stockholm Systembolaget,Uppsala,Spirits,43,18300.38
INV_000552,2023-02-21,STORE_5723,Göteborg Vinkällaren,Stockholm,Spirits,3,816.04
INV_000553,2023-04-01,STORE_3739,Malmö Spritbutiken,Göteborg,Whiskey,8,2767.87
INV_000554,2023-02-22,STORE_9568,Göteborg Vinkällaren,Lund,Champagne,33,6842.36
INV_000555,2023-03-17,STORE_2500,Göteborg Vinkällaren,Stockholm,White Wine,32,14306.2
INV_000556,2023-01-21,STORE_1856,Stockholm Systembolaget,Lund,Spirits,49,12825.5
INV_000557,2023-02-03,STORE_7708,Göteborg Vinkällaren,Lund,Champagne,48,5164.85
INV_000558,2023-01-01,STORE_2227,Stockholm Systembolaget,Malmö,Beer,28,2076.02
INV_000559,2023-03-16,STORE_3369,Göteborg Vinkällaren,Göteborg,Beer,26,6381.06
