order_id,date,customer_id,customer_name,city,product_category,bottles_sold,order_amount_sek
INV_000280,2023-01-29,STORE_2748,Malmö Spritbutiken,Stockholm,Spirits,32,13211.83
INV_000281,2023-02-15,STORE_9095,Göteborg Vinkällaren,Stockholm,White Wine,12,792.14
INV_000282,2023-03-21,STORE_1684,Stockholm Systembolaget,Göteborg,White Wine,34,12051.12
INV_000283,2023-02-01,STORE_7727,Stockholm Systembolaget,Lund,Spirits,20,7958.73
INV_000284,2023-02-14,STORE_6258,Stockholm Systembolaget,Göteborg,White Wine,31,11877.65
INV_000285,2023-01-11,STORE_2866,Stockholm Systembolaget,Malmö,Spirits,13,5227.24
INV_000286,2023-01-20,STORE_9392,Malmö Spritbutiken,Göteborg,Whiskey,41,11392.67
INV_000287,2023-01-14,STORE_3951,Stockholm Systembolaget,Uppsala,Champagne,36,16052.22
INV_000288,2023-02-07,STORE_3481,Malmö Spritbutiken,Göteborg,Spirits,40,17735.53
INV_000289,2023-03-19,STORE_1205,Malmö Spritbutiken,Stockholm,Spirits,20,7658.91
INV_000290,2023-03-29,STORE_4531,Göteborg Vinkällaren,Göteborg,Spirits,18,8130.57
INV_000291,2023-03-07,STORE_7515,Stockholm Systembolaget,Lund,Whiskey,43,2288.84
INV_000292,2023-01-25,STORE_2517,Stockholm Systembolaget,Malmö,Champagne,22,10936.76
INV_000293,2023-03-25,STORE_2578,Göteborg Vinkällaren,Stockholm,Red Wine,27,11135.16
INV_000294,2023-03-23,STORE_6446,Stockholm Systembolaget,Lund,White Wine,11,4451.78
INV_000295,2023-02-26,STORE_7074,Göteborg Vinkällaren,Uppsala,Beer,11,2952.41
INV_000296,2023-02-26,STORE_6607,Göteborg Vinkällaren,Göteborg,Champagne,39,12216.01
INV_000297,2023-01-31,STORE_7745,Malmö Spritbutiken,Göteborg,Whiskey,2,589.41
INV_000298,2023-01-04,STORE_8554,Stockholm Systembolaget,Göteborg,Whiskey,11,4197.2
INV_000299,2023-02-26,STORE_4436,Stockholm Systembolaget,Stockholm,Red Wine,15,7180.01
INV_000300,2023-02-01,STORE_8287,Malmö Spritbutiken,Stockholm,Whiskey,13,1790.47
INV_000301,2023-01-26,STORE_4585,Göteborg Vinkällaren,Lund,Whiskey,7,1403.65
INV_000302,2023-02-04,STORE_8867,Stockholm Systembolaget,Stockholm,Champagne,20,5972.77
INV_000303,2023-03-31,STORE_7880,Stockholm Systembolaget,Lund,Red Wine,33,8031.63
INV_000304,2023-02-19,STORE_9879,Malmö Spritbutiken,Lund,White Wine,18,4943.44
INV_000305,2023-03-11,STORE_5306,Göteborg Vinkällaren,Göteborg,Beer,30,12325.3
INV_000306,2023-03-25,STORE_5601,Stockholm Systembolaget,Göteborg,Beer,27,1419.36
INV_000307,2023-03-12,STORE_5157,Stockholm Systembolaget,Uppsala,Spirits,29,13630.35
INV_000308,2023-03-19,STORE_1054,Stockholm Systembolaget,Uppsala,Champagne,33,11904.27
INV_000309,2023-03-11,STORE_9656,Stockholm Systembolaget,Malmö,Champagne,9,2730.88
INV_000310,2023-03-23,STORE_1318,Göteborg Vinkällaren,Göteborg,Champagne,43,8052.7
INV_000311,2023-02-02,STORE_2276,Göteborg Vinkällaren,Malmö,White Wine,39,17521.72
INV_000312,2023-01-13,STORE_7592,Stockholm Systembolaget,Lund,Beer,5,1437.72
INV_000313,2023-01-14,STORE_4187,Malmö Spritbutiken,Uppsala,Beer,11,4768.71
INV_000314,2023-01-13,STORE_1543,Stockholm Systembolaget,Malmö,Red Wine,17,3769.9
INV_000315,2023-02-05,STORE_3269,Malmö Spritbutiken,Göteborg,Champagne,22,2636.31
INV_000316,2023-03-05,STORE_9518,Stockholm Systembolaget,Uppsala,Beer,46,12467.64
INV_000317,2023-02-16,STORE_9242,Malmö Spritbutiken,Göteborg,Whiskey,18,7029.56
INV_000318,2023-01-27,STORE_1859,Malmö Spritbutiken,Stockholm,Whiskey,22,7654.55
INV_000319,2023-02-15,STORE_1603,Göteborg Vinkällaren,Malmö,Beer,7,3420.65
INV_000320,2023-03-06,STORE_1649,Stockholm Systembolaget,Göteborg,Champagne,28,10343.65
INV_000321,2023-02-22,STORE_9453,Malmö Spritbutiken,Uppsala,Red Wine,9,1275.18
INV_000322,2023-03-26,STORE_2094,Malmö Spritbutiken,Göteborg,Beer,26,11859.01
INV_000323,2023-02-13,STORE_7895,Göteborg Vinkällaren,Stockholm,Whiskey,11,4187.81
INV_000324,2023-01-09,STORE_1344,Göteborg Vinkällaren,Uppsala,Champagne,11,1374.88
INV_000325,2023-01-10,STORE_3406,Göteborg Vinkällaren,Lund,Champagne,12,3680.73
INV_000326,2023-01-28,STORE_5658,Stockholm Systembolaget,Stockholm,Red Wine,42,15606.03
INV_000327,2023-03-22,STORE_9095,Göteborg Vinkällaren,Lund,Champagne,5,1749.02
INV_000328,2023-02-14,STORE_1561,Göteborg Vinkällaren,Lund,Beer,43,21456.12
INV_000329,2023-02-26,STORE_4053,Göteborg Vinkällaren,Göteborg,Red Wine,6,406.28
INV_000330,2023-03-06,STORE_7779,Stockholm Systembolaget,Malmö,White Wine,43,17118.75
INV_000331,2023-01-15,STORE_9808,Göteborg Vinkällaren,Lund,Red Wine,37,14186.13
INV_000332,2023-02-01,STORE_2837,Stockholm Systembolaget,Uppsala,Red Wine,20,4255.38
INV_000333,2023-02-09,STORE_9225,Stockholm Systembolaget,Malmö,White Wine,37,11165.84
INV_000334,2023-02-01,STORE_6032,Malmö Spritbutiken,Stockholm,Whiskey,41,10040.78
INV_000335,2023-02-18,STORE_3108,Göteborg Vinkällaren,Lund,Champagne,34,11542.54
INV_000336,2023-03-16,STORE_3053,Stockholm Systembolaget,Uppsala,White Wine,29,4665.22
INV_000337,2023-02-14,STORE_4492,Göteborg Vinkällaren,Malmö,Spirits,8,1532.04
INV_000338,2023-01-19,STORE_2393,Stockholm Systembolaget,Göteborg,Red Wine,10,1720.74
INV_000339,2023-02-22,STORE_6526,Malmö Spritbutiken,Göteborg,Red Wine,15,4641.36
INV_000340,2023-02-07,STORE_9336,Stockholm Systembolaget,Göteborg,Red Wine,30,9153.52
INV_000341,2023-01-16,STORE_6558,Malmö Spritbutiken,Stockholm,Beer,18,4523.8
INV_000342,2023-01-18,STORE_1626,Göteborg Vinkällaren,Lund,Beer,26,10522.78
INV_000343,2023-03-29,STORE_8227,Göteborg Vinkällaren,Lund,Whiskey,30,6254.47
INV_000344,2023-01-22,STORE_1274,Göteborg Vinkällaren,Malmö,Red Wine,37,3862.25
INV_000345,2023-03-05,STORE_1523,Malmö Spritbutiken,Uppsala,Red Wine,42,8707.3
INV_000346,2023-01-16,STORE_4145,Stockholm Systembolaget,Uppsala,Champagne,13,4410.47
INV_000347,2023-03-11,STORE_4939,Göteborg Vinkällaren,Lund,Beer,22,3718.86
INV_000348,2023-02-25,STORE_1543,Göteborg Vinkällaren,Uppsala,White Wine,16,4619.51
INV_000349,2023-01-16,STORE_9542,Malmö Spritbutiken,Lund,Champagne,16,4712.76
INV_000350,2023-02-02,STORE_2250,Stockholm Systembolaget,Stockholm,Whiskey,33,10060.85
INV_000351,2023-02-05,STORE_8386,Stockholm Systembolaget,Malmö,Spirits,41,15389.58
INV_000352,2023-01-18,STORE_7619,Göteborg Vinkällaren,Malmö,Beer,44,7637.1
INV_000353,2023-03-24,STORE_9478,Stockholm Systembolaget,Uppsala,Whiskey,14,1531.54
INV_000354,2023-02-27,STORE_8982,Stockholm Systembolaget,Malmö,Red Wine,32,10529.24
INV_000355,2023-03-20,STORE_7680,Stockholm Systembolaget,Lund,Red Wine,7,2621.51
INV_000356,2023-03-04,STORE_5462,Stockholm Systembolaget,Uppsala,Spirits,21,1633.42
INV_000357,2023-02-19,STORE_6780,Malmö Spritbutiken,Lund,Spirits,12,1120.8
INV_000358,2023-01-26,STORE_8216,Göteborg Vinkällaren,Uppsala,Red Wine,25,11090.91
INV_000359,2023-01-15,STORE_5423,Göteborg Vinkällaren,Stockholm,Whiskey,43,4469.64
INV_000360,2023-02-23,STORE_5635,Göteborg Vinkällaren,Stockholm,White Wine,3,1248.3
INV_000361,2023-03-27,STORE_1556,Stockholm Systembolaget,Uppsala,White Wine,39,5621.71
INV_000362,2023-03-17,STORE_4561,Göteborg Vinkällaren,Lund,Champagne,21,1842.99
INV_000363,2023-01-16,STORE_5713,Stockholm Systembolaget,Göteborg,Whiskey,38,15824.28
INV_000364,2023-03-28,STORE_4367,Malmö Spritbutiken,Göteborg,White Wine,2,708.06
INV_000365,2023-03-16,STORE_5467,Stockholm Systembolaget,Malmö,Beer,37,13768.7
INV_000366,2023-03-17,STORE_6995,Göteborg Vinkällaren,Malmö,Champagne,20,1150.96
INV_000367,2023-01-18,STORE_3404,Göteborg Vinkällaren,Malmö,Whiskey,32,13975.0
INV_000368,2023-02-26,STORE_1516,Stockholm Systembolaget,Stockholm,Beer,49,23767.73
INV_000369,2023-02-23,STORE_8419,Göteborg Vinkällaren,Lund,White Wine,22,6966.96
INV_000370,2023-03-07,STORE_1407,Stockholm Systembolaget,Malmö,Beer,15,7144.25
INV_000371,2023-02-16,STORE_6413,Stockholm Systembolaget,Uppsala,White Wine,43,18549.8
INV_000372,2023-03-19,STORE_3673,Göteborg Vinkällaren,Lund,Champagne,24,10460.67
INV_000373,2023-02-13,STORE_6919,Malmö Spritbutiken,Stockholm,Beer,36,11449.63
INV_000374,2023-03-31,STORE_5946,Malmö Spritbutiken,Malmö,Whiskey,40,18305.66
INV_000375,2023-01-28,STORE_1340,Göteborg Vinkällaren,Lund,Whiskey,21,2352.72
INV_000376,2023-03-28,STORE_5985,Göteborg Vinkällaren,Stockholm,Spirits,17,3587.15
INV_000377,2023-01-02,STORE_1781,Malmö Spritbutiken,Malmö,White Wine,42,7931.95
INV_000378,2023-01-23,STORE_6949,Malmö Spritbutiken,Lund,Spirits,35,12825.76
INV_000379,2023-03-12,STORE_4990,Malmö Spritbutiken,Malmö,Champagne,41,4602.0
INV_000380,2023-03-16,STORE_7910,Malmö Spritbutiken,Stockholm,Beer,22,7698.7
INV_000381,2023-01-08,STORE_5840,Stockholm Systembolaget,Uppsala,Spirits,47,8826.39
INV_000382,2023-01-31,STORE_4143,Malmö Spritbutiken,Uppsala,Beer,32,3616.01
INV_000383,2023-01-25,STORE_7749,Göteborg Vinkällaren,Lund,Whiskey,29,5072.75
INV_000384,2023-02-24,STORE_3735,Malmö Spritbutiken,Göteborg,Whiskey,47,11817.94
INV_000385,2023-01-16,STORE_7218,Stockholm Systembolaget,Uppsala,Whiskey,44,18383.98
INV_000386,2023-03-01,STORE_4872,Stockholm Systembolaget,Stockholm,White Wine,27,13164.2
INV_000387,2023-01-07,STORE_7103,Göteborg Vinkällaren,Malmö,Red Wine,35,10597.21
INV_000388,2023-02-14,STORE_6543,Malmö Spritbutiken,Uppsala,Spirits,36,6062.11
INV_000389,2023-02-01,STORE_4552,Malmö Spritbutiken,Göteborg,Champagne,9,2032.29
INV_000390,2023-03-27,STORE_9382,Stockholm Systembolaget,Stockholm,White Wine,37,10875.76
INV_000391,2023-03-13,STORE_1838,Stockholm Systembolaget,Stockholm,White Wine,10,1597.74
INV_000392,2023-02-05,STORE_4351,Göteborg Vinkällaren,Uppsala,Red Wine,13,1157.03
INV_000393,2023-03-25,STORE_8639,Göteborg Vinkällaren,Lund,Champagne,18,7903.68
INV_000394,2023-01-17,STORE_8393,Malmö Spritbutiken,Malmö,Red Wine,25,11818.76
INV_000395,2023-01-01,STORE_3904,Göteborg Vinkällaren,Uppsala,Beer,35,12247.07
INV_000396,2023-03-31,STORE_5150,Malmö Spritbutiken,Uppsala,Whiskey,19,7190.58
INV_000397,2023-03-04,STORE_4562,Stockholm Systembolaget,Uppsala,Beer,17,1418.26
INV_000398,2023-01-09,STORE_6880,Stockholm Systembolaget,Malmö,Red Wine,2,701.3
INV_000399,2023-01-18,STORE_1237,Stockholm Systembolaget,Lund,Beer,3,1376.46
INV_000400,2023-03-28,STORE_1146,Stockholm Systembolaget,Göteborg,Champagne,23,7240.79
INV_000401,2023-03-10,STORE_3491,Malmö Spritbutiken,Stockholm,Red Wine,48,2880.86
INV_000402,2023-02-24,STORE_9349,Göteborg Vinkällaren,Lund,Whiskey,7,3442.3
INV_000403,2023-01-17,STORE_3016,Malmö Spritbutiken,Uppsala,Red Wine,46,4885.12
INV_000404,2023-01-07,STORE_4142,Stockholm Systembolaget,Lund,Red Wine,45,4829.96
INV_000405,2023-02-08,STORE_3935,Göteborg Vinkällaren,Malmö,White Wine,48,3047.52
INV_000406,2023-02-26,STORE_4780,Malmö Spritbutiken,Malmö,Spirits,27,3428.67
INV_000407,2023-01-09,STORE_7095,Stockholm Systembolaget,Lund,White Wine,18,5901.33
INV_000408,2023-01-30,STORE_6469,Malmö Spritbutiken,Göteborg,Spirits,43,7108.36
INV_000409,2023-03-16,STORE_6571,Stockholm Systembolaget,Uppsala,Beer,10,1690.81
INV_000410,2023-03-22,STORE_2078,Göteborg Vinkällaren,Stockholm,Champagne,18,3058.08
INV_000411,2023-02-18,STORE_4461,Göteborg Vinkällaren,Uppsala,Red Wine,26,7650.67
INV_000412,2023-03-05,STORE_6936,Stockholm Systembolaget,Stockholm,Whiskey,45,11617.45
INV_000413,2023-03-21,STORE_8232,Göteborg Vinkällaren,Göteborg,Red Wine,6,483.63
INV_000414,2023-01-25,STORE_3050,Göteborg Vinkällaren,Uppsala,Beer,1,354.96
INV_000415,2023-02-22,STORE_9005,Malmö Spritbutiken,Uppsala,White Wine,37,8326.59
INV_000416,2023-01-15,STORE_9291,Göteborg Vinkällaren,Göteborg,Red Wine,4,1638.38
INV_000417,2023-01-18,STORE_7075,Göteborg Vinkällaren,Lund,White Wine,43,2270.41
INV_000418,2023-02-08,STORE_8622,Göteborg Vinkällaren,Göteborg,Whiskey,43,13530.06
INV_000419,2023-02-23,STORE_7189,Malmö Spritbutiken,Malmö,White Wine,12,4571.29
INV_000420,2023-01-18,STORE_5962,Malmö Spritbutiken,Malmö,White Wine,2,834.54
INV_000421,2023-02-02,STORE_9464,Malmö Spritbutiken,Malmö,Whiskey,47,10074.65
INV_000422,2023-02-19,STORE_3687,Stockholm Systembolaget,Uppsala,Red Wine,9,480.38
INV_000423,2023-01-01,STORE_2615,Göteborg Vinkällaren,Lund,White Wine,34,6390.56
INV_000424,2023-01-28,STORE_8863,Stockholm Systembolaget,Göteborg,Champagne,48,11310.04
INV_000425,2023-02-11,STORE_5564,Stockholm Systembolaget,Stockholm,Spirits,21,3739.06
INV_000426,2023-01-06,STORE_4727,Stockholm Systembolaget,Göteborg,Whiskey,37,13919.29
INV_000427,2023-03-25,STORE_2364,Göteborg Vinkällaren,Stockholm,Red Wine,4,438.19
INV_000428,2023-01-12,STORE_6966,Stockholm Systembolaget,Malmö,Spirits,34,5167.06
INV_000429,2023-02-13,STORE_2886,Göteborg Vinkällaren,Stockholm,Champagne,4,821.55
INV_000430,2023-02-26,STORE_9936,Stockholm Systembolaget,Göteborg,White Wine,13,5715.16
INV_000431,2023-03-21,STORE_2851,Göteborg Vinkällaren,Göteborg,Champagne,36,2758.72
INV_000432,2023-01-08,STORE_5744,Stockholm Systembolaget,Stockholm,Whiskey,23,5564.15
INV_000433,2023-03-19,STORE_6431,Malmö Spritbutiken,Uppsala,Champagne,49,22951.87
INV_000434,2023-01-07,STORE_8251,Malmö Spritbutiken,Malmö,Spirits,40,14183.84
INV_000435,2023-01-01,STORE_7459,Malmö Spritbutiken,Göteborg,Red Wine,17,1479.34
INV_000436,2023-01-01,STORE_6838,Malmö Spritbutiken,Lund,Spirits,7,926.71
INV_000437,2023-01-21,STORE_4974,Göteborg Vinkällaren,Stockholm,White Wine,43,13476.53
INV_000438,2023-01-02,STORE_1288,Malmö Spritbutiken,Göteborg,Whiskey,3,1232.06
INV_000439,2023-03-06,STORE_2361,Stockholm Systembolaget,Malmö,Spirits,48,9809.36
INV_000440,2023-01-12,STORE_9833,Malmö Spritbutiken,Malmö,Spirits,16,2917.44
INV_000441,2023-02-18,STORE_9252,Göteborg Vinkällaren,Uppsala,Spirits,23,4686.66
INV_000442,2023-03-13,STORE_1474,Göteborg Vinkällaren,Göteborg,White Wine,10,511.85
INV_000443,2023-03-22,STORE_4244,Göteborg Vinkällaren,Malmö,Champagne,15,5342.35
INV_000444,2023-02-16,STORE_2498,Göteborg Vinkällaren,Malmö,Red Wine,3,507.35
INV_000445,2023-02-07,STORE_6867,Stockholm Systembolaget,Lund,Beer,9,1885.6
INV_000446,2023-01-20,STORE_1134,Göteborg Vinkällaren,Göteborg,Champagne,45,8753.46
INV_000447,2023-03-20,STORE_7410,Malmö Spritbutiken,Lund,Red Wine,17,6777.6
INV_000448,2023-03-18,STORE_7226,Malmö Spritbutiken,Göteborg,Red Wine,8,3863.02
INV_000449,2023-01-19,STORE_5617,Göteborg Vinkällaren,Uppsala,Beer,27,8278.51
INV_000450,2023-01-22,STORE_6863,Malmö Spritbutiken,Uppsala,Champagne,19,2702.82
INV_000451,2023-01-27,STORE_4654,Stockholm Systembolaget,Uppsala,White Wine,44,3268.46
INV_000452,2023-01-18,STORE_3148,Göteborg Vinkällaren,Malmö,Red Wine,48,19751.34
INV_000453,2023-01-21,STORE_6772,Stockholm Systembolaget,Stockholm,Beer,14,2361.45
INV_000454,2023-01-08,STORE_4825,Göteborg Vinkällaren,Göteborg,Whiskey,48,7620.58
INV_000455,2023-02-08,STORE_2055,Malmö Spritbutiken,Lund,Spirits,15,7110.83
INV_000456,2023-02-16,STORE_3383,Malmö Spritbutiken,Malmö,Whiskey,38,2189.32
INV_000457,2023-03-06,STORE_2543,Stockholm Systembolaget,Stockholm,Whiskey,3,1258.99
INV_000458,2023-02-15,STORE_2816,Stockholm Systembolaget,Stockholm,Red Wine,12,4391.15
INV_000459,2023-02-09,STORE_1675,Malmö Spritbutiken,Lund,Beer,22,9659.33
INV_000460,2023-02-20,STORE_7061,Stockholm Systembolaget,Lund,Champagne,24,8398.37
INV_000461,2023-02-12,STORE_8244,Göteborg Vinkällaren,Uppsala,Red Wine,19,6523.25
INV_000462,2023-02-14,STORE_1170,Malmö Spritbutiken,Göteborg,Red Wine,40,5448.19
INV_000463,2023-02-21,STORE_7135,Stockholm Systembolaget,Lund,Beer,39,13288.54
INV_000464,2023-03-02,STORE_7411,Malmö Spritbutiken,Uppsala,Champagne,2,677.22
INV_000465,2023-03-09,STORE_5172,Malmö Spritbutiken,Malmö,White Wine,11,1836.52
INV_000466,2023-03-08,STORE_3900,Malmö Spritbutiken,Uppsala,Whiskey,13,1038.31
INV_000467,2023-03-05,STORE_4198,Stockholm Systembolaget,Göteborg,Beer,34,16875.3
INV_000468,2023-01-25,STORE_9879,Göteborg Vinkällaren,Malmö,White Wine,6,2561.62
INV_000469,2023-01-06,STORE_2870,Göteborg Vinkällaren,Lund,Spirits,31,3158.37
INV_000470,2023-03-01,STORE_2954,Malmö Spritbutiken,Stockholm,Whiskey,32,10631.35
INV_000471,2023-02-23,STORE_4961,Malmö Spritbutiken,Malmö,Spirits,21,4995.39
INV_000472,2023-02-11,STORE_8840,Göteborg Vinkällaren,Lund,Spirits,10,3977.47
INV_000473,2023-01-16,STORE_6577,Göteborg Vinkällaren,Malmö,Whiskey,16,2036.79
INV_000474,2023-03-13,STORE_4758,Göteborg Vinkällaren,Stockholm,Champagne,7,2539.1
INV_000475,2023-02-01,STORE_7042,Stockholm Systembolaget,Lund,White Wine,21,4201.69
INV_000476,2023-01-13,STORE_2589,Malmö Spritbutiken,Malmö,Red Wine,18,4813.81
INV_000477,2023-03-18,STORE_7255,Malmö Spritbutiken,Göteborg,Beer,25,4011.25
INV_000478,2023-01-08,STORE_3822,Stockholm Systembolaget,Stockholm,Spirits,31,13060.99
INV_000479,2023-02-22,STORE_9897,Malmö Spritbutiken,Malmö,Spirits,50,10630.02
INV_000480,2023-01-14,STORE_5802,Malmö Spritbutiken,Göteborg,White Wine,4,1621.94
INV_000481,2023-02-11,STORE_4489,Göteborg Vinkällaren,Malmö,Beer,28,1665.83
INV_000482,2023-01-07,STORE_8114,Göteborg Vinkällaren,Lund,Whiskey,25,8639.62
INV_000483,2023-02-21,STORE_5051,Stockholm Systembolaget,Göteborg,Red Wine,4,914.54
INV_000484,2023-03-17,STORE_3720,Malmö Spritbutiken,Uppsala,Spirits,44,17997.25
INV_000485,2023-03-27,STORE_3328,Göteborg Vinkällaren,Lund,Red Wine,29,5414.33
INV_000486,2023-03-11,STORE_3327,Stockholm Systembolaget,Uppsala,Beer,15,4357.44
INV_000487,2023-01-12,STORE_7474,Göteborg Vinkällaren,Stockholm,Beer,38,7364.79
INV_000488,2023-03-19,STORE_6461,Göteborg Vinkällaren,Lund,White Wine,34,11913.72
INV_000489,2023-02-28,STORE_7005,Malmö Spritbutiken,Lund,Whiskey,38,15088.8
INV_000490,2023-03-21,STORE_9968,Stockholm Systembolaget,Lund,Spirits,2,201.4
INV_000491,2023-02-26,STORE_4017,Stockholm Systembolaget,Stockholm,Champagne,40,8777.94
INV_000492,2023-02-10,STORE_1881,Stockholm Systembolaget,Stockholm,Spirits,46,4327.74
INV_000493,2023-02-21,STORE_8709,Göteborg Vinkällaren,Göteborg,Spirits,6,1320.82
INV_000494,2023-01-16,STORE_3595,Malmö Spritbutiken,Lund,White Wine,24,5689.63
INV_000495,2023-04-01,STORE_7836,Stockholm Systembolaget,Uppsala,Whiskey,43,17250.38
INV_000496,2023-03-03,STORE_9747,Göteborg Vinkällaren,Malmö,White Wine,32,15153.68
INV_000497,2023-03-16,STORE_4093,Stockholm Systembolaget,Lund,Champagne,45,13794.49
INV_000498,2023-02-16,STORE_8852,Stockholm Systembolaget,Malmö,Red Wine,16,6834.16
INV_000499,2023-02-07,STORE_7379,Malmö Spritbutiken,Göteborg,Champagne,19,8804.85
INV_000500,2023-01-11,STORE_2332,Malmö Spritbutiken,Uppsala,Champagne,30,9498.97
INV_000501,2023-01-31,STORE_9550,Malmö Spritbutiken,Malmö,Champagne,37,10479.37
INV_000502,2023-03-13,STORE_4428,Malmö Spritbutiken,Uppsala,Champagne,5,2307.54
INV_000503,2023-01-05,STORE_6266,Stockholm Systembolaget,Uppsala,Champagne,14,5921.49
INV_000504,2023-02-26,STORE_3187,Malmö Spritbutiken,Lund,Spirits,9,1527.27
INV_000505,2023-03-21,STORE_2895,Malmö Spritbutiken,Stockholm,White Wine,49,7319.51
INV_000506,2023-01-13,STORE_7832,Stockholm Systembolaget,Malmö,Red Wine,20,6462.06
INV_000507,2023-02-08,STORE_2063,Göteborg Vinkällaren,Malmö,Beer,25,6955.26
INV_000508,2023-03-18,STORE_7555,Malmö Spritbutiken,Uppsala,Whiskey,33,8358.7
INV_000509,2023-01-22,STORE_8978,Stockholm Systembolaget,Göteborg,Spirits,34,2129.08
INV_000510,2023-03-26,STORE_6531,Stockholm Systembolaget,Göteborg,White Wine,49,16930.46
INV_000511,2023-02-05,STORE_6392,Göteborg Vinkällaren,Göteborg,Whiskey,25,8073.07
INV_000512,2023-03-12,STORE_3914,Göteborg Vinkällaren,Lund,White Wine,4,1821.54
INV_000513,2023-03-05,STORE_7762,Malmö Spritbutiken,Malmö,Red Wine,23,2365.82
INV_000514,2023-01-23,STORE_7293,Malmö Spritbutiken,Stockholm,Spirits,24,1450.68
INV_000515,2023-04-01,STORE_1010,Stockholm Systembolaget,Lund,Beer,47,20253.46
INV_000516,2023-01-26,STORE_1761,Stockholm Systembolaget,Göteborg,Whiskey,12,4293.44
INV_000517,2023-01-08,STORE_9446,Göteborg Vinkällaren,Göteborg,Beer,25,9978.93
INV_000518,2023-01-09,STORE_1945,Malmö Spritbutiken,Stockholm,Spirits,33,14448.58
INV_000519,2023-02-18,STORE_4721,Malmö Spritbutiken,Stockholm,Beer,46,6818.72
INV_000520,2023-01-28,STORE_1958,Göteborg Vinkällaren,Malmö,Champagne,47,16297.77
INV_000521,2023-03-22,STORE_7055,Malmö Spritbutiken,Uppsala,Champagne,50,9295.76
INV_000522,2023-01-26,STORE_8078,Göteborg Vinkällaren,Göteborg,Beer,3,1367.45
INV_000523,2023-03-17,STORE_1840,Stockholm Systembolaget,Stockholm,White Wine,30,5543.94
INV_000524,2023-03-26,STORE_2438,Stockholm Systembolaget,Stockholm,Red Wine,48,10968.74
INV_000525,2023-02-11,STORE_2627,Malmö Spritbutiken,Uppsala,White Wine,10,3195.13
INV_000526,2023-01-21,STORE_2780,Malmö Spritbutiken,Lund,Red Wine,4,654.55
INV_000527,2023-01-21,STORE_8719,Göteborg Vinkällaren,Lund,Red Wine,38,18867.8
INV_000528,2023-03-17,STORE_8227,Göteborg Vinkällaren,Malmö,Spirits,48,17088.18
INV_000529,2023-02-07,STORE_5173,Malmö Spritbutiken,Malmö,Beer,47,14628.69
INV_000530,2023-01-06,STORE_5629,Malmö Spritbutiken,Lund,Spirits,19,8133.5
INV_000531,2023-02-25,STORE_2316,Göteborg Vinkällaren,Malmö,Whiskey,13,1032.12
INV_000532,2023-01-03,STORE_4536,Göteborg Vinkällaren,Uppsala,Champagne,9,2416.34
INV_000533,2023-02-27,STORE_3433,Göteborg Vinkällaren,Uppsala,Red Wine,42,9163.06
INV_000534,2023-01-03,STORE_8491,Göteborg Vinkällaren,Göteborg,White Wine,44,21309.74
INV_000535,2023-01-09,STORE_6880,Stockholm Systembolaget,Stockholm,Red Wine,9,1467.75
INV_000536,2023-03-29,STORE_9364,Göteborg Vinkällaren,Stockholm,Red Wine,45,8041.41
INV_000537,2023-03-03,STORE_3057,Göteborg Vinkällaren,Stockholm,Spirits,32,6135.79
INV_000538,2023-01-13,STORE_7527,Malmö Spritbutiken,Malmö,Champagne,37,7140.81
INV_000539,2023-03-25,STORE_4708,Malmö Spritbutiken,Uppsala,Whiskey,28,1592.75
INV_000540,2023-03-04,STORE_9630,Göteborg Vinkällaren,Malmö,Beer,31,13834.4
INV_000541,2023-01-03,STORE_5811,Göteborg Vinkällaren,Malmö,Spirits,2,560.65
INV_000542,2023-03-14,STORE_4409,Göteborg Vinkällaren,Göteborg,Whiskey,47,10043.87
INV_000543,2023-02-28,STORE_3179,Göteborg Vinkällaren,Uppsala,Whiskey,37,14915.79
INV_000544,2023-03-31,STORE_4025,Malmö Spritbutiken,Malmö,Red Wine,31,6856.4
INV_000545,2023-01-29,STORE_3045,Stockholm Systembolaget,Malmö,Beer,48,6751.76
INV_000546,2023-03-18,STORE_7874,Stockholm Systembolaget,Göteborg,Red Wine,30,9003.99
INV_000547,2023-02-20,STORE_3207,Stockholm Systembolaget,Göteborg,Whiskey,45,2523.95
INV_000548,2023-03-22,STORE_5928,Malmö Spritbutiken,Stockholm,Spirits,4,411.69
INV_000549,2023-03-11,STORE_3640,Göteborg Vinkällaren,Lund,Champagne,27,5338.72
INV_000550,2023-03-04,STORE_9300,Göteborg Vinkällaren,Stockholm,Spirits,29,4578.84
INV_000551,2023-04-01,STORE_1636,Göteborg Vinkällaren,Stockholm,Spirits,4,944.4
INV_000552,2023-01-15,STORE_9264,Stockholm Systembolaget,Uppsala,Spirits,24,8332.87
INV_000553,2023-01-24,STORE_1756,Göteborg Vinkällaren,Malmö,White Wine,33,12762.84
INV_000554,2023-02-16,STORE_9922,Göteborg Vinkällaren,Uppsala,Beer,4,588.28
INV_000555,2023-01-24,STORE_7554,Malmö Spritbutiken,Malmö,Beer,4,285.22
INV_000556,2023-02-20,STORE_6935,Malmö Spritbutiken,Stockholm,Spirits,5,1770.72
INV_000557,2023-02-28,STORE_2234,Malmö Spritbutiken,Lund,White Wine,28,12874.12
INV_000558,2023-02-09,STORE_3781,Malmö Spritbutiken,Uppsala,Champagne,29,10783.78
INV_000559,2023-01-11,STORE_5294,Malmö Spritbutiken,Lund,Red Wine,42,5330.67
